Time,n_flux
147.98183,1.0008519
148.00227,1.0008971
148.02270,1.0008968
148.04314,1.0008709
148.06357,1.0008298
148.08401,1.0008760
148.10444,1.0009959
148.12488,1.0009143
148.14531,1.0006977
148.16574,1.0006203
148.18618,1.0007353
148.20661,1.0007094
148.22705,1.0006316
148.24748,1.0007000
148.26792,1.0005957
148.28835,1.0006155
148.30879,1.0006267
148.32922,1.0004800
148.34965,1.0005635
148.37009,1.0004797
148.39052,1.0005440
148.41096,1.0005705
148.43139,1.0006531
148.45183,1.0004373
148.47226,1.0006991
148.49270,1.0006594
148.51313,1.0005615
148.53356,1.0005540
148.55400,1.0003355
148.57443,1.0003501
148.59487,1.0004620
148.61530,1.0004026
148.63574,1.0005113
148.65617,1.0004393
148.67661,1.0005405
148.69704,1.0005236
148.71748,1.0005807
148.73791,1.0007627
148.75834,1.0008398
148.77878,1.0008146
148.79921,1.0008446
148.81965,1.0008172
148.84008,1.0006899
148.86052,1.0008213
148.88095,1.0008632
148.90139,1.0007891
148.92182,1.0008705
148.94225,1.0008391
148.96269,1.0007041
148.98312,1.0007393
149.00356,1.0007728
149.02399,1.0008110
149.04443,1.0006925
149.06486,1.0005966
149.08530,1.0007035
149.10573,1.0006520
149.12617,1.0005994
149.14660,1.0004995
149.16703,1.0005140
149.18747,1.0005850
149.20790,1.0007755
149.22834,1.0006870
149.24877,1.0007895
149.26921,1.0005672
149.28964,1.0006116
149.33051,1.0006390
149.35094,1.0005004
149.37138,1.0004587
149.39181,1.0004011
149.41225,1.0006091
149.43268,1.0006869
149.45312,1.0005690
149.47355,1.0004088
149.49399,1.0004761
149.51442,1.0003697
149.53485,1.0002302
149.55529,1.0004744
149.57572,1.0005965
149.59616,1.0005427
149.61659,1.0005401
149.63703,1.0004136
149.65746,1.0004934
149.67790,1.0004552
149.69833,1.0005861
149.71877,1.0006834
149.73920,1.0006656
149.75963,1.0007084
149.78007,1.0007136
149.80050,1.0006776
149.82094,1.0005881
149.84137,1.0006447
149.86181,1.0007036
149.88224,1.0006423
149.90268,1.0006166
149.92311,1.0005623
149.94354,1.0005458
149.96398,1.0005932
149.98441,1.0005699
150.00485,1.0006368
150.02528,1.0005283
150.04572,1.0006059
150.06615,1.0005487
150.08659,1.0005280
150.10702,1.0005397
150.12745,1.0005250
150.14789,1.0005117
150.16832,1.0005836
150.18876,1.0005622
150.20919,1.0005577
150.22963,1.0005317
150.25006,1.0005135
150.27050,1.0006745
150.29093,1.0004924
150.31137,1.0004774
150.33180,1.0005960
150.35223,1.0003713
150.37267,1.0002690
150.39310,1.0003995
150.41354,1.0005348
150.43397,1.0004499
150.45441,1.0006218
150.47484,1.0007398
150.49528,1.0007336
150.51571,1.0003946
150.53614,1.0003485
150.55658,1.0003629
150.57701,1.0005449
150.59745,1.0005082
150.61788,1.0004933
150.63832,1.0004586
150.65875,1.0005421
150.67919,1.0002923
150.69962,1.0003916
150.72005,1.0004778
150.74049,1.0006152
150.76092,1.0006577
150.78136,1.0005754
150.80179,1.0007218
150.82223,1.0004875
150.84266,1.0005000
150.86310,1.0005777
150.88353,1.0005376
150.90397,1.0007905
150.92440,1.0005215
150.94483,1.0004954
150.96527,1.0005494
150.98570,1.0005415
151.00614,1.0005540
151.02657,1.0005028
151.04701,1.0005216
151.06744,1.0006085
151.08788,1.0005103
151.10831,1.0004333
151.12874,1.0006142
151.14918,1.0004610
151.16961,1.0005132
151.19005,1.0003642
151.21048,1.0003531
151.23092,1.0004890
151.25135,1.0004680
151.27179,1.0004669
151.29222,1.0005018
151.31265,1.0004425
151.33309,1.0004148
151.35352,1.0002833
151.37396,1.0005442
151.39439,1.0003581
151.41483,1.0001195
151.43526,1.0003093
151.45570,1.0002925
151.47613,1.0001929
151.49657,1.0003335
151.51700,1.0002309
151.53743,1.0003476
151.55787,1.0002280
151.57830,1.0002563
151.59874,1.0002671
151.61917,1.0001817
151.63961,1.0004807
151.68048,1.0003532
151.70091,1.0004736
151.72134,1.0004501
151.74178,1.0003987
151.76221,1.0003041
151.78265,1.0004515
151.80308,1.0004534
151.82352,1.0002128
151.84395,1.0004038
151.86439,1.0003557
151.88482,1.0003114
151.90525,1.0004325
151.92569,1.0005698
151.94612,1.0006502
151.96656,1.0005762
151.98699,1.0002792
152.00743,1.0002523
152.02786,1.0002282
152.04830,1.0004689
152.06873,1.0002964
152.08916,1.0003547
152.10960,1.0003055
152.13003,1.0003465
152.15047,1.0003076
152.17090,1.0002864
152.19134,1.0003998
152.21177,1.0003919
152.23221,1.0004148
152.25264,1.0003945
152.27308,1.0004074
152.31394,1.0001537
152.33438,1.0002517
152.35481,1.0001944
152.37525,1.0002887
152.39568,1.0002455
152.41612,1.0002109
152.43655,1.0002004
152.45699,1.0001929
152.47742,1.0002778
152.49785,1.0002868
152.51829,1.0004462
152.53872,1.0003205
152.55916,1.0003219
152.57959,1.0002413
152.60003,1.0003300
152.62046,1.0004673
152.64090,1.0005110
152.68176,1.0005716
152.70220,1.0004557
152.72263,1.0004337
152.74307,1.0002529
152.76350,1.0003474
152.78394,1.0002903
152.80437,1.0003172
152.82481,1.0004704
152.84524,1.0003882
152.86568,1.0003864
152.88611,1.0003630
152.90654,1.0003225
152.92698,1.0003403
152.94741,1.0003251
152.96785,1.0001230
152.98828,1.0001273
153.00872,1.0002004
153.02915,1.0003135
153.04959,1.0002594
153.07002,1.0002902
153.09045,1.0001844
153.11089,1.0002268
153.13132,1.0003652
153.15176,1.0001825
153.17219,1.0003285
153.19263,1.0002337
153.21306,1.0002385
153.23350,1.0001804
153.25393,1.0001317
153.27436,1.0000671
153.29480,1.0001091
153.31523,1.0001085
153.33567,1.0000051
153.35610,0.99994452
153.37654,0.99990899
153.39697,1.0000942
153.41741,1.0000029
153.43784,0.99999955
153.45827,1.0000937
153.47871,1.0002490
153.49914,1.0001449
153.51958,1.0000503
153.54001,1.0001548
153.56045,1.0000917
153.58088,1.0000198
153.60132,1.0001015
153.62175,1.0000850
153.64218,1.0001039
153.66262,0.99990355
153.68305,1.0000963
153.70349,1.0002183
153.72392,1.0003821
153.74436,1.0001801
153.76479,1.0002213
153.78523,0.99998382
153.80566,1.0000862
153.82610,1.0001235
153.84653,1.0001201
153.86696,1.0001471
153.88740,1.0002499
153.90783,1.0001651
153.92827,1.0002025
153.94870,1.0002534
153.96914,1.0002073
153.98957,1.0002957
154.01001,1.0002730
154.03044,1.0004632
154.05087,1.0001241
154.07131,1.0001660
154.09174,1.0000232
154.11218,1.0000586
154.13261,1.0001021
154.15305,1.0000918
154.17348,1.0000893
154.19392,1.0000958
154.21435,1.0001206
154.23478,0.99996462
154.25522,0.99995433
154.27565,1.0000171
154.29609,1.0001103
154.31652,1.0001347
154.33696,1.0001306
154.35739,1.0001588
154.37783,1.0000430
154.39826,0.99996127
154.41869,0.99982370
154.43913,1.0000151
154.45956,1.0000633
154.48000,1.0001508
154.50043,1.0000243
154.52087,1.0000217
154.54130,1.0000219
154.56174,1.0000387
154.58217,1.0002707
154.60260,1.0002427
154.62304,1.0003362
154.64347,1.0001549
154.66391,1.0002560
154.68434,1.0000926
154.70478,1.0002024
154.72521,1.0000314
154.74565,1.0000770
154.76608,1.0000376
154.78652,0.99988016
154.80695,1.0000400
154.82738,0.99989147
154.84782,1.0000004
154.86825,0.99992861
154.88869,1.0000291
154.90912,1.0001741
154.92956,1.0000445
154.94999,0.99992263
154.97043,1.0000732
154.99086,1.0000447
155.01129,1.0001578
155.03173,1.0000929
155.05216,1.0000954
155.07260,1.0001413
155.09303,0.99999489
155.11347,0.99990624
155.13390,1.0000606
155.15434,0.99995571
155.17477,0.99997150
155.19520,0.99985396
155.21564,1.0001116
155.23607,0.99994087
155.25651,1.0000742
155.29738,1.0000360
155.31781,0.99997778
155.33825,0.99986503
155.35868,0.99998705
155.37911,1.0000424
155.39955,1.0000598
155.41998,0.99999255
155.44042,0.99999034
155.46085,0.99993914
155.48129,1.0000607
155.50172,1.0001123
155.52216,1.0000429
155.54259,1.0000284
155.58346,0.99975293
155.60389,0.99996133
155.62433,1.0000418
155.64476,1.0000361
155.66520,0.99999626
155.68563,0.99980126
155.70607,0.99978643
155.72650,0.99971806
155.74693,0.99974043
155.76737,0.99989141
155.78780,0.99993944
155.80824,0.99994362
155.82867,0.99975323
155.84911,0.99978218
155.86954,0.99979977
155.88998,0.99978870
155.91041,0.99975521
155.93084,0.99990241
155.95128,0.99976250
155.97171,0.99954532
155.99215,0.99978906
156.01258,0.99967428
156.03302,0.99983087
156.05345,0.99966973
156.07389,0.99951924
156.09432,0.99952205
156.11475,0.99964078
156.13519,0.99954251
156.15562,0.99958820
156.17606,0.99976956
156.19649,0.99974187
156.21693,0.99977249
156.23736,0.99964389
156.25780,0.99968684
156.27823,0.99971872
156.29866,0.99978464
156.31910,0.99984942
156.33953,0.99978188
156.35997,0.99976035
156.38040,0.99960041
156.40084,0.99971669
156.42127,0.99969450
156.44171,0.99968660
156.46214,0.99962918
156.48258,0.99955806
156.50301,0.99949639
156.52344,0.99950686
156.54388,0.99957152
156.56431,0.99955088
156.58475,0.99965579
156.60518,0.99944764
156.62562,0.99954777
156.64605,0.99963671
156.66649,0.99936593
156.68692,0.99954855
156.70735,0.99948066
156.72779,0.99964150
156.74822,0.99951714
156.76866,0.99954221
156.78909,0.99945936
156.80953,0.99970365
156.82996,0.99963408
156.85040,0.99963964
156.87083,0.99968235
156.89126,0.99941695
156.91170,0.99960902
156.93213,0.99959454
156.95257,0.99984188
156.97300,0.99977656
156.99344,0.99966225
157.01387,0.99976125
157.03431,0.99962978
157.05474,0.99946798
157.07517,0.99938298
157.09561,0.99957750
157.11604,0.99961727
157.13648,0.99955154
157.15691,0.99958300
157.17735,0.99981203
157.19778,0.99956960
157.21822,0.99972793
157.23865,0.99986377
157.25908,0.99991838
157.27952,0.99976885
157.29995,0.99980611
157.32039,0.99980294
157.34082,0.99979690
157.36126,0.99970688
157.38169,0.99974570
157.40213,0.99990702
157.42256,0.99989535
157.44299,0.99983494
157.46343,0.99999291
157.48386,0.99992042
157.50430,0.99991886
157.52473,0.99983351
157.54517,0.99997545
157.56560,1.0000737
157.58604,1.0000517
157.60647,0.99991426
157.62690,1.0000317
157.64734,0.99994380
157.66777,1.0000119
157.68821,0.99980671
157.70864,0.99981401
157.72908,0.99980701
157.74951,0.99975808
157.76995,0.99964736
157.79038,0.99972823
157.81081,0.99986150
157.83125,0.99971364
157.85168,0.99958515
157.87212,0.99981401
157.89255,0.99976819
157.91299,0.99977584
157.93342,0.99979289
157.95386,0.99985803
157.97429,0.99986311
157.99472,0.99961991
158.01516,0.99972889
158.03559,0.99974994
158.05603,0.99974145
158.07646,1.0000329
158.09690,0.99998173
158.11733,1.0000282
158.13777,1.0000064
158.15820,0.99995236
158.17863,0.99997521
158.19907,0.99997772
158.21950,0.99988937
158.23994,0.99977483
158.28081,0.99973625
158.30124,0.99982178
158.32168,0.99980366
158.34211,0.99997898
158.36254,0.99988136
158.38298,0.99985259
158.40341,0.99984948
158.42385,0.99995122
158.44428,0.99987777
158.46472,0.99980934
158.48515,0.99977746
158.50559,0.99974929
158.52602,0.99978942
158.54645,0.99985767
158.56689,0.99981090
158.58732,0.99975317
158.60776,0.99966614
158.62819,0.99963773
158.64863,0.99977776
158.66906,0.99983811
158.68950,0.99974420
158.70993,0.99991114
158.73036,0.99979786
158.75080,0.99959724
158.77123,0.99975916
158.79167,0.99984876
158.81210,0.99970221
158.83254,0.99977034
158.85297,0.99949639
158.87341,0.99954454
158.89384,0.99950650
158.91427,0.99957433
158.93471,0.99965885
158.95514,0.99973379
158.97558,0.99969019
158.99601,0.99979349
159.01645,0.99989398
159.03688,0.99996917
159.05732,1.0000139
159.07775,1.0000755
159.09818,1.0000573
159.11862,0.99992060
159.13905,0.99977441
159.15949,0.99992101
159.17992,0.99979086
159.20036,0.99995373
159.22079,0.99986240
159.24123,0.99980844
159.26166,0.99985492
159.28209,0.99986323
159.30253,0.99993292
159.32296,0.99984499
159.34340,0.99969545
159.36383,0.99958366
159.38427,0.99965585
159.40470,0.99954484
159.42514,0.99961321
159.44557,0.99956368
159.46600,0.99950351
159.48644,0.99942048
159.50687,0.99953168
159.52731,0.99973780
159.54774,0.99966393
159.56818,0.99967015
159.58861,0.99979283
159.60905,0.99978739
159.62948,0.99960220
159.64991,0.99951003
159.67035,0.99957134
159.69078,0.99959700
159.71122,0.99966178
159.73165,0.99959742
159.75209,0.99948305
159.77252,0.99967362
159.79296,0.99961410
159.81339,0.99959287
159.83382,0.99962858
159.85426,0.99959604
159.87469,0.99976771
159.89513,0.99969210
159.91556,0.99986210
159.93600,0.99978290
159.95643,0.99968786
159.97687,0.99960334
159.99730,0.99972847
160.01773,0.99954418
160.03817,0.99963689
160.05860,0.99970299
160.07904,0.99966931
160.09947,0.99978595
160.11991,0.99984391
160.14034,0.99971334
160.16078,0.99974283
160.18121,0.99975754
160.20164,0.99977931
160.22208,0.99987161
160.24251,0.99982274
160.26295,0.99991952
160.28338,0.99957702
160.30382,0.99959981
160.32425,0.99957666
160.34469,0.99948108
160.36512,0.99940768
160.38555,0.99950835
160.40599,0.99937353
160.42642,0.99942880
160.44686,0.99935935
160.46729,0.99944770
160.48773,0.99954903
160.50816,0.99941169
160.52859,0.99937861
160.54903,0.99922650
160.56946,0.99926263
160.58990,0.99920335
160.61033,0.99932089
160.63077,0.99926855
160.65120,0.99949878
160.67164,0.99938095
160.69207,0.99928440
160.71250,0.99928195
160.73294,0.99931120
160.75337,0.99947832
160.77381,0.99951553
160.79424,0.99941821
160.81468,0.99929762
160.83511,0.99946959
160.85555,0.99935134
160.87598,0.99928883
160.89641,0.99938429
160.91685,0.99934745
160.93728,0.99933196
160.95772,0.99933297
160.97815,0.99946223
160.99859,0.99950572
161.01902,0.99947892
161.03946,0.99956189
161.05989,0.99945500
161.08032,0.99958109
161.10076,0.99963641
161.12119,0.99955208
161.14163,0.99937161
161.16206,0.99919618
161.18250,0.99915688
161.20293,0.99911489
161.22337,0.99915544
161.26423,0.99906022
161.28467,0.99918182
161.30510,0.99915873
161.32554,0.99906632
161.34597,0.99896392
161.36641,0.99918152
161.38684,0.99913792
161.40728,0.99915299
161.42771,0.99911172
161.44814,0.99907027
161.46858,0.99912649
161.48901,0.99912972
161.50945,0.99920569
161.52988,0.99919091
161.55032,0.99905172
161.57075,0.99903258
161.59119,0.99913146
161.61162,0.99921807
161.63205,0.99925838
161.65249,0.99929050
161.67292,0.99904359
161.69336,0.99907726
161.71379,0.99900585
161.73423,0.99899819
161.75466,0.99904963
161.77509,0.99912069
161.79553,0.99905453
161.81596,0.99908008
161.83640,0.99913642
161.85683,0.99927250
161.87727,0.99924499
161.89770,0.99939081
161.91814,0.99921053
161.93857,0.99915251
161.95900,0.99934147
161.97944,0.99921310
161.99987,0.99936803
162.02031,0.99943328
162.04074,0.99946684
162.06118,0.99921687
162.08161,0.99912817
162.10205,0.99928297
162.12248,0.99928853
162.14291,0.99903151
162.16335,0.99909706
162.18378,0.99891182
162.20422,0.99909353
162.22465,0.99892874
162.24509,0.99907673
162.26552,0.99904825
162.28596,0.99887814
162.30639,0.99890619
162.32682,0.99876910
162.34726,0.99906249
162.36769,0.99919600
162.38813,0.99898682
162.40856,0.99907374
162.42900,0.99894777
162.44943,0.99903569
162.46987,0.99903025
162.49030,0.99908014
162.51073,0.99925749
162.53117,0.99925252
162.55160,0.99927890
162.57204,0.99918673
162.59247,0.99911226
162.61291,0.99923410
162.63334,0.99921269
162.65377,0.99930863
162.67421,0.99934613
162.69464,0.99923661
162.71508,0.99927124
162.73551,0.99947521
162.75595,0.99947103
162.77638,0.99945224
162.79682,0.99950273
162.81725,0.99937137
162.83768,0.99960471
162.85812,0.99950369
162.87855,0.99976843
162.89899,0.99960920
162.91942,1.0001700
162.93986,0.99953491
162.96029,0.99945350
162.98073,0.99944076
163.00116,0.99953228
163.02159,0.99922620
163.04203,0.99949035
163.06246,0.99916453
163.08290,0.99929870
163.10333,0.99920455
163.12377,0.99919755
163.14420,0.99925551
163.16463,0.99933238
163.18507,0.99934213
163.20550,0.99910663
163.22594,0.99912219
163.24637,0.99897588
163.26681,0.99921747
163.28724,0.99936713
163.30768,0.99918481
163.32811,0.99921849
163.34854,0.99921412
163.36898,0.99933698
163.38941,0.99937664
163.40985,0.99939518
163.43028,0.99953485
163.45072,0.99932556
163.47115,0.99917512
163.49159,0.99923440
163.51202,0.99932388
163.53245,0.99943239
163.55289,0.99941570
163.57332,0.99922429
163.59376,0.99937783
163.61419,0.99918254
163.63463,0.99948903
163.65506,0.99952659
163.67550,0.99963103
163.69593,0.99960208
163.71636,0.99967488
163.73680,0.99953407
163.75723,0.99949394
163.77767,0.99948311
163.79810,0.99948472
163.81854,0.99935839
163.83897,0.99932645
163.85940,0.99928399
163.87984,0.99942593
163.90027,0.99933716
163.92071,0.99945278
163.94114,0.99938962
163.96158,0.99948108
163.98201,0.99941929
164.00245,0.99928213
164.02288,0.99914844
164.04331,0.99921047
164.06375,0.99915556
164.08418,0.99906183
164.10462,0.99912859
164.12505,0.99911429
164.14549,0.99905113
164.16592,0.99916364
164.18636,0.99924038
164.20679,0.99922698
164.24766,0.99920270
164.26809,0.99924534
164.28853,0.99903504
164.30896,0.99912565
164.32940,0.99918744
164.34983,0.99928165
164.37027,0.99919558
164.39070,0.99913475
164.41113,0.99938998
164.43157,0.99940613
164.45200,0.99934398
164.47244,0.99938100
164.49287,0.99944309
164.51331,0.99965466
164.53374,0.99951816
164.55417,0.99953551
164.57461,0.99954891
164.59504,0.99966220
164.61548,0.99953575
164.63591,0.99965256
164.65635,0.99950536
164.67678,0.99949202
164.69722,0.99935959
164.71765,0.99950195
164.73808,0.99942270
164.75852,0.99925163
164.77895,0.99913660
164.79939,0.99925234
164.81982,0.99930815
164.84026,0.99941570
164.86069,0.99938621
164.88113,0.99940134
164.90156,0.99936420
164.92199,0.99926167
164.94243,0.99914641
164.96286,0.99930468
164.98330,0.99921717
